D	SN	WD	KD	KG	KN	SG	SD	ŚD	MD	WN	WG	ŚG	ŚN	gesture_id
0.6722689075630255	0.2432432432432421	0.40909090909090917	0.18803418803418737	0.7999999999999998	1.0	0.5070422535211265	0.04379562043795615	0.8881987577639752	0.5888888888888886	1.0	0.0	0.5238095238095246	0.008474576271186446	4
0.6386554621848739	0.2702702702702702	0.3896103896103895	0.19658119658119588	0.7894736842105261	1.0	0.4788732394366195	0.03649635036496357	0.8819875776397517	0.5444444444444443	1.0	0.0	0.5238095238095246	0.008474576271186446	4
0.6134453781512605	0.2702702702702702	0.37662337662337686	0.17094017094017033	0.7789473684210524	1.0	0.46478873239436647	0.021897810218978186	0.8757763975155277	0.5	1.0	0.0	0.5238095238095246	0.008474576271186446	4
0.6050420168067228	0.2702702702702702	0.36363636363636376	0.13675213675213627	0.757894736842105	1.0	0.4507042253521125	0.021897810218978186	0.8695652173913042	0.48888888888888893	1.0	0.0	0.5238095238095246	0.008474576271186446	4
0.5798319327731094	0.2972972972972947	0.3571428571428572	0.12820512820512775	0.757894736842105	0.0	0.43661971830985946	0.014598540145985384	0.8695652173913042	0.5	1.0	0.0	0.5238095238095246	0.008474576271186446	4
0.5882352941176472	0.2972972972972947	0.3441558441558441	0.1538461538461533	0.7473684210526312	1.0	0.4507042253521125	0.014598540145985384	0.8633540372670807	0.48888888888888893	0.9444444444444446	0.0	0.5238095238095246	0.008474576271186446	4
0.596638655462185	0.3243243243243228	0.35064935064935066	0.17948717948717885	0.7368421052631575	1.0	0.43661971830985946	0.007299270072992803	0.8571428571428572	0.48888888888888893	0.8888888888888893	0.0	0.5238095238095246	0.008474576271186446	4
0.5798319327731094	0.3243243243243228	0.33766233766233755	0.17094017094017033	0.7263157894736842	1.0	0.43661971830985946	0.007299270072992803	0.8571428571428572	0.4555555555555557	0.8888888888888893	0.0	0.5	0.008474576271186446	4
0.5714285714285716	0.2972972972972947	0.331168831168831	0.1538461538461533	0.7263157894736842	1.0	0.4507042253521125	0.021897810218978186	0.8509316770186337	0.5222222222222221	0.8888888888888893	0.0	0.5238095238095246	0.008474576271186446	4
0.5798319327731094	0.2972972972972947	0.33766233766233755	0.16239316239316182	0.7157894736842105	1.0	0.43661971830985946	0.021897810218978186	0.8571428571428572	0.6111111111111107	0.8888888888888893	0.0	0.5238095238095246	0.016949152542372864	4
0.5882352941176472	0.2972972972972947	0.33766233766233755	0.1538461538461533	0.7157894736842105	1.0	0.4507042253521125	0.014598540145985384	0.8695652173913042	0.7666666666666666	0.9444444444444446	0.0	0.5238095238095246	0.016949152542372864	4
0.5630252100840338	0.2972972972972947	0.33766233766233755	0.13675213675213627	0.7157894736842105	1.0	0.46478873239436647	0.014598540145985384	0.8633540372670807	0.7333333333333334	0.8888888888888893	0.0	0.5238095238095246	0.016949152542372864	4
0.554621848739496	0.2972972972972947	0.331168831168831	0.12820512820512775	0.6947368421052631	1.0	0.46478873239436647	0.007299270072992803	0.8757763975155277	0.677777777777778	0.8888888888888893	0.0	0.5476190476190483	0.008474576271186446	4
0.5378151260504205	0.2972972972972947	0.3246753246753249	0.13675213675213627	0.6947368421052631	1.0	0.4507042253521125	0.0	0.8695652173913042	0.5999999999999996	0.8333333333333339	0.0	0.5238095238095246	0.016949152542372864	4
0.5378151260504205	0.2972972972972947	0.31818181818181834	0.11965811965811923	0.7052631578947368	1.0	0.4507042253521125	0.007299270072992803	0.8633540372670807	0.5999999999999996	0.8333333333333339	0.0	0.5476190476190483	0.016949152542372864	4
0.5462184873949583	0.2702702702702702	0.31818181818181834	0.11111111111111072	0.6947368421052631	1.0	0.4507042253521125	0.0	0.8571428571428572	0.5777777777777775	0.8333333333333339	0.0	0.5476190476190483	0.016949152542372864	4
0.5714285714285716	0.2972972972972947	0.3246753246753249	0.13675213675213627	0.6842105263157894	1.0	0.4507042253521125	0.0	0.8509316770186337	0.5444444444444443	0.8888888888888893	0.0	0.5476190476190483	0.016949152542372864	4
0.5798319327731094	0.2972972972972947	0.3441558441558441	0.11965811965811923	0.6947368421052631	1.0	0.4507042253521125	0.007299270072992803	0.8571428571428572	0.6222222222222218	0.8333333333333339	0.03999999999999915	0.5476190476190483	0.016949152542372864	4
1.0	0.2972972972972947	0.6428571428571432	0.6410256410256405	0.8210526315789473	1.0	0.6338028169014085	0.0948905109489051	0.9068322981366461	1.0	0.8888888888888893	0.08000000000000007	0.666666666666667	1.0	4
0.9075630252100839	0.3243243243243228	0.4870129870129869	0.35042735042735007	0.8105263157894735	1.0	0.6760563380281686	0.24817518248175197	0.981366459627329	0.9777777777777779	0.8888888888888893	0.1999999999999993	0.6190476190476195	0.8135593220338984	4
0.7983193277310927	0.3243243243243228	0.5714285714285716	0.2649572649572649	0.8631578947368421	1.0	0.7605633802816905	0.25547445255474455	1.0	0.9888888888888889	0.8888888888888893	0.2400000000000002	1.0	0.7457627118644068	4
0.6470588235294117	0.3243243243243228	0.36363636363636376	0.17094017094017033	0.7999999999999998	1.0	0.6478873239436616	0.21167883211678817	0.9192546583850931	0.8444444444444441	0.8888888888888893	0.16000000000000014	1.0	0.016949152542372864	4
0.5882352941176472	0.35135135135135087	0.35064935064935066	0.12820512820512775	0.7789473684210524	1.0	0.9154929577464785	0.2992700729927009	0.9378881987577641	0.8666666666666663	0.8888888888888893	0.11999999999999922	0.5714285714285721	0.5593220338983051	4
0.6050420168067228	0.3243243243243228	0.2987012987012987	0.07692307692307665	0.7894736842105261	1.0	0.7887323943661975	0.16058394160583944	0.9006211180124222	0.6333333333333329	0.8888888888888893	0.11999999999999922	1.0	0.2627118644067797	4
0.5378151260504205	0.3243243243243228	0.2597402597402598	0.24786324786324787	1.0	1.0	0.6338028169014085	0.14598540145985406	0.8819875776397517	0.5888888888888886	0.8888888888888893	0.11999999999999922	0.5952380952380958	0.016949152542372864	4
0.6554621848739499	0.4054054054054035	0.2987012987012987	0.5726495726495724	0.9157894736842103	1.0	0.5915492957746475	0.13138686131386867	0.8881987577639752	0.5777777777777775	0.8888888888888893	0.16000000000000014	1.0	0.016949152542372864	4
0.6218487394957983	0.3783783783783754	0.30519480519480524	0.8974358974358969	0.8210526315789473	1.0	0.5492957746478875	0.12408759124087587	0.8385093167701863	0.6444444444444448	0.8888888888888893	0.16000000000000014	1.0	0.2288135593220339	4
0.5798319327731094	0.35135135135135087	0.27272727272727293	0.5897435897435894	0.7684210526315787	1.0	0.5352112676056335	0.13138686131386867	0.8571428571428572	0.5999999999999996	0.9444444444444446	0.16000000000000014	1.0	0.02542372881355931	4
0.5630252100840338	0.35135135135135087	0.27272727272727293	0.5299145299145298	0.7157894736842105	1.0	0.5492957746478875	0.15328467153284664	0.8695652173913042	0.5333333333333332	0.9444444444444446	0.11999999999999922	1.0	0.576271186440678	4
