D	SN	WD	KD	KG	KN	SG	SD	ŚD	MD	WN	WG	ŚG	ŚN	gesture_id
0.3157894736842104	0.4893617021276597	0.33050847457627164	0.5405405405405403	0.13365155131264927	1.0	0.543478260869565	0.30769230769230793	0.38053097345132736	0.41463414634146334	0.05494505494505497	0.6551724137931041	0.8333333333333335	0.25	3
0.32163742690058483	0.38297872340425343	0.3389830508474585	0.6306306306306304	0.1408114558472554	1.0	0.49275362318840576	0.2747252747252751	0.36283185840707954	0.36585365853658525	0.03296703296703307	0.6551724137931041	0.7916666666666665	0.25	3
0.2865497076023391	0.2765957446808507	0.3389830508474585	0.5675675675675675	0.1312649164677805	1.0	0.4637681159420288	0.26373626373626413	0.34513274336283173	0.3333333333333335	0.0219780219780219	0.6551724137931041	0.75	0.25	3
0.2573099415204678	0.2765957446808507	0.30508474576271194	0.5135135135135132	0.11694510739856812	1.0	0.4637681159420288	0.25274725274725274	0.3274336283185839	0.36585365853658525	0.01098901098901095	0.6206896551724146	0.7083333333333335	0.25	3
0.26900584795321625	0.25531914893617014	0.3220338983050848	0.621621621621621	0.11933174224343679	1.0	0.4637681159420288	0.23076923076923084	0.35398230088495586	0.3170731707317076	0.01098901098901095	0.6206896551724146	0.6666666666666665	0.25	3
0.2456140350877194	0.1702127659574444	0.2881355932203391	0.576576576576576	0.11455847255369933	1.0	0.44927536231884035	0.2197802197802199	0.34513274336283173	0.2845528455284554	0.0	0.6206896551724146	0.7083333333333335	0.25	3
0.22807017543859653	0.14893617021276384	0.27118644067796627	0.5495495495495497	0.10978520286396187	0.0	0.4057971014492754	0.20879120879120894	0.3097345132743361	0.2764227642276422	0.0	0.6206896551724146	0.6666666666666665	0.16666666666666652	3
0.2163742690058481	0.1702127659574444	0.2627118644067803	0.531531531531531	0.10739856801909309	1.0	0.3840579710144927	0.197802197802198	0.2920353982300883	0.2682926829268295	0.0	0.5862068965517242	0.625	0.16666666666666652	3
0.2163742690058481	0.44680851063829863	0.2627118644067803	0.4774774774774775	0.10978520286396187	1.0	0.5797101449275361	0.2197802197802199	0.24778761061946897	0.29268292682926855	0.0	0.5862068965517242	0.625	0.16666666666666652	3
0.23391812865497097	0.5319148936170208	0.30508474576271194	0.5225225225225225	0.10501193317422441	1.0	0.5	0.2197802197802199	0.2654867256637168	0.30081300813008127	0.01098901098901095	0.5517241379310347	0.625	0.25	3
0.23391812865497097	0.44680851063829863	0.3474576271186445	0.5225225225225225	0.10023866348448696	1.0	0.47101449275362306	0.2197802197802199	0.2831858407079646	0.2520325203252032	0.05494505494505497	0.5862068965517242	0.625	0.25	3
0.22807017543859653	0.404255319148934	0.3135593220338988	0.43243243243243246	0.0954653937947495	1.0	0.44927536231884035	0.20879120879120894	0.2831858407079646	0.2357723577235773	0.05494505494505497	0.5517241379310347	0.625	0.25	3
0.2163742690058481	0.3191489361702118	0.27118644067796627	0.43243243243243246	0.09307875894988071	1.0	0.42753623188405765	0.197802197802198	0.2920353982300883	0.21951219512195141	0.06593406593406592	0.5517241379310347	0.5833333333333335	0.25	3
0.20467836257309968	0.29787234042553123	0.2627118644067803	0.4234234234234231	0.08830548926014326	1.0	0.4202898550724634	0.1758241758241761	0.2831858407079646	0.21138211382113825	0.05494505494505497	0.5517241379310347	0.5833333333333335	0.16666666666666652	3
0.19883040935672525	0.2765957446808507	0.25423728813559343	0.4684684684684681	0.08591885441527447	1.0	0.47101449275362306	0.1758241758241761	0.2654867256637168	0.19512195121951237	0.06593406593406592	0.5862068965517242	0.5833333333333335	0.16666666666666652	3
0.1929824561403508	0.21276595744680904	0.2372881355932206	0.4234234234234231	0.0835322195704058	1.0	0.44927536231884035	0.16483516483516514	0.2654867256637168	0.17886178861788604	0.05494505494505497	0.5517241379310347	0.5833333333333335	0.16666666666666652	3
0.1929824561403508	0.25531914893617014	0.22881355932203462	0.576576576576576	0.08114558472553701	1.0	0.4420289855072461	0.1758241758241761	0.24778761061946897	0.17073170731707332	0.06593406593406592	0.5517241379310347	0.5416666666666665	0.16666666666666652	3
0.20467836257309968	0.2340425531914896	0.20338983050847492	0.5135135135135132	0.07637231503579955	1.0	0.4202898550724634	0.16483516483516514	0.23008849557522115	0.154471544715447	0.06593406593406592	0.5517241379310347	0.5416666666666665	0.16666666666666652	3
0.20467836257309968	0.2340425531914896	0.21186440677966178	0.4954954954954953	0.07637231503579955	1.0	0.36231884057971	0.1538461538461542	0.23008849557522115	0.16260162601626016	0.06593406593406592	0.5517241379310347	0.5416666666666665	0.16666666666666652	3
0.1929824561403508	0.2340425531914896	0.21186440677966178	0.4504504504504503	0.07637231503579955	1.0	0.42753623188405765	0.16483516483516514	0.23893805309734528	0.17886178861788604	0.06593406593406592	0.5517241379310347	0.5416666666666665	0.16666666666666652	3
